conversation_id,raw_tweets_info,tweet_ids,user_ids,conversation_length,airlines_involved
103797,"[(737943252259753985, 560321505), (737942907580231680, 560321505)]","[737943252259753985, 737942907580231680]","[560321505, 560321505]",2,No airlines involved
103818,"[(737942993336860673, 473398432), (737925372726116352, 14780473)]","[737942993336860673, 737925372726116352]","[473398432, 14780473]",2,No airlines involved
103863,"[(737942102940745728, 3586765995), (737936523044245504, 23752806)]","[737942102940745728, 737936523044245504]","[3586765995, 23752806]",2,No airlines involved
103884,"[(737941697519308800, 273019012), (737939247034994688, 273019012)]","[737941697519308800, 737939247034994688]","[273019012, 273019012]",2,No airlines involved
103888,"[(737941601218072576, 24450583), (737940266053685248, 24450583), (737939901057015808, 24450583)]","[737941601218072576, 737940266053685248, 737939901057015808]","[24450583, 24450583, 24450583]",3,No airlines involved
103940,"[(737940893357871104, 510206036), (737932359773880320, 1579902524)]","[737940893357871104, 737932359773880320]","[510206036, 1579902524]",2,No airlines involved
104031,"[(737939908896149505, 123384101), (737931100903837696, 504884889)]","[737939908896149505, 737931100903837696]","[123384101, 504884889]",2,No airlines involved
104059,"[(737939399539851264, 2392658323), (737938813935333376, 22181653), (737937925749477376, 2392658323), (737936569793908736, 22181653)]","[737939399539851264, 737938813935333376, 737937925749477376, 737936569793908736]","[2392658323, 22181653, 2392658323, 22181653]",4,No airlines involved
104066,"[(737939266291044353, 722600832026439682), (737938023728418816, 19444251)]","[737939266291044353, 737938023728418816]","[722600832026439682, 19444251]",2,No airlines involved
104067,"[(737939255935303681, 16825310), (737937743733501952, 227104882)]","[737939255935303681, 737937743733501952]","[16825310, 227104882]",2,No airlines involved
104079,"[(737939094379110400, 26223583), (737928870033252352, 2714001076)]","[737939094379110400, 737928870033252352]","[26223583, 2714001076]",2,AirBerlin
104146,"[(737938170126467072, 3292479565), (737935180975996928, 3292479565)]","[737938170126467072, 737935180975996928]","[3292479565, 3292479565]",2,No airlines involved
104165,"[(737937939179700224, 24450583), (737937807264624640, 24450583)]","[737937939179700224, 737937807264624640]","[24450583, 24450583]",2,No airlines involved
104166,"[(737937912021585926, 41076339), (737937769922764800, 1640004102)]","[737937912021585926, 737937769922764800]","[41076339, 1640004102]",2,No airlines involved
104191,"[(737937583859191808, 1524583172), (737937427399069696, 1524583172)]","[737937583859191808, 737937427399069696]","[1524583172, 1524583172]",2,No airlines involved
104257,"[(737936885113356289, 16825310), (737936639452942336, 16825310)]","[737936885113356289, 737936639452942336]","[16825310, 16825310]",2,No airlines involved
104258,"[(737936879551664128, 238759664), (737919360812101632, 111424815), (737918236998651904, 238759664)]","[737936879551664128, 737919360812101632, 737918236998651904]","[238759664, 111424815, 238759664]",3,No airlines involved
104264,"[(737936841723252736, 934893452), (737932814327382016, 702580568446377986)]","[737936841723252736, 737932814327382016]","[934893452, 702580568446377986]",2,No airlines involved
104271,"[(737936746583756801, 919135424), (737935720984281088, 1577589638)]","[737936746583756801, 737935720984281088]","[919135424, 1577589638]",2,No airlines involved
104304,"[(737936274498158592, 269461709), (737921963683876864, 269461709)]","[737936274498158592, 737921963683876864]","[269461709, 269461709]",2,No airlines involved
104328,"[(737935678361718784, 386954326), (737934849873448960, 1577698938)]","[737935678361718784, 737934849873448960]","[386954326, 1577698938]",2,No airlines involved
104347,"[(737935356302118912, 1179128113), (737930032555958272, 1179128113)]","[737935356302118912, 737930032555958272]","[1179128113, 1179128113]",2,No airlines involved
104351,"[(737935302501761025, 4622411652), (737935204845817856, 116393932)]","[737935302501761025, 737935204845817856]","[4622411652, 116393932]",2,No airlines involved
104481,"[(737933625585471488, 16015071), (737932548429467648, 25053194)]","[737933625585471488, 737932548429467648]","[16015071, 25053194]",2,No airlines involved
104520,"[(737933121077809156, 33855118), (737932864294125568, 33855118)]","[737933121077809156, 737932864294125568]","[33855118, 33855118]",2,No airlines involved
104530,"[(737932932334125060, 24450583), (737932573524000768, 24450583)]","[737932932334125060, 737932573524000768]","[24450583, 24450583]",2,No airlines involved
104605,"[(737931854276268033, 26363809), (737930900797853696, 26304846)]","[737931854276268033, 737930900797853696]","[26363809, 26304846]",2,No airlines involved
104625,"[(737931679550058496, 33875003), (737918852483436544, 20449571)]","[737931679550058496, 737918852483436544]","[33875003, 20449571]",2,No airlines involved
104638,"[(737931515703758848, 1856001403), (737930901338873856, 467233947)]","[737931515703758848, 737930901338873856]","[1856001403, 467233947]",2,No airlines involved
104727,"[(737930152882143232, 196758438), (737929524541849600, 2589087647), (737928758204715008, 196758438)]","[737930152882143232, 737929524541849600, 737928758204715008]","[196758438, 2589087647, 196758438]",3,No airlines involved
104768,"[(737929533907689473, 350954507), (737929267082727424, 244516737)]","[737929533907689473, 737929267082727424]","[350954507, 244516737]",2,No airlines involved
104805,"[(737929159251525632, 2323718643), (737927779052851200, 19444251), (737927635695730688, 19444251), (737927289934123008, 76017392)]","[737929159251525632, 737927779052851200, 737927635695730688, 737927289934123008]","[2323718643, 19444251, 19444251, 76017392]",4,No airlines involved
104816,"[(737928759655993344, 54226237), (737922573929971712, 21765190)]","[737928759655993344, 737922573929971712]","[54226237, 21765190]",2,No airlines involved
104821,"[(737928658099261440, 19444251), (737928146192850944, 282440065)]","[737928658099261440, 737928146192850944]","[19444251, 282440065]",2,No airlines involved
104834,"[(737928442595975172, 225129590), (737928278938398720, 19404311)]","[737928442595975172, 737928278938398720]","[225129590, 19404311]",2,No airlines involved
104891,"[(737927348817920000, 28381499), (737925946217529344, 23183433)]","[737927348817920000, 737925946217529344]","[28381499, 23183433]",2,No airlines involved
104933,"[(737926549714919424, 19444251), (737926354650472448, 19444251), (737926052262055936, 19444251)]","[737926549714919424, 737926354650472448, 737926052262055936]","[19444251, 19444251, 19444251]",3,No airlines involved
104982,"[(737925680873279489, 45788320), (737922244194783232, 14066366)]","[737925680873279489, 737922244194783232]","[45788320, 14066366]",2,No airlines involved
105035,"[(737925151237517312, 467233947), (737923832669966336, 3244141188)]","[737925151237517312, 737923832669966336]","[467233947, 3244141188]",2,No airlines involved
105357,"[(737920098837667840, 170998797), (737917937907060736, 15685721)]","[737920098837667840, 737917937907060736]","[170998797, 15685721]",2,No airlines involved
105361,"[(737920027911958530, 15269643), (737918236319199232, 11989352)]","[737920027911958530, 737918236319199232]","[15269643, 11989352]",2,No airlines involved
105378,"[(737919671953969153, 2678746171), (737917853131808768, 467233947)]","[737919671953969153, 737917853131808768]","[2678746171, 467233947]",2,No airlines involved
105673,"[(739854298662637572, 36962276), (739853153110102016, 27314117)]","[739854298662637572, 739853153110102016]","[36962276, 27314117]",2,No airlines involved
105724,"[(739853582061719552, 701909529781522432), (739844926968627200, 701909529781522432)]","[739853582061719552, 739844926968627200]","[701909529781522432, 701909529781522432]",2,No airlines involved
105757,"[(739853124379279360, 38676903), (739732341057327104, 42761215)]","[739853124379279360, 739732341057327104]","[38676903, 42761215]",2,easyJet
105770,"[(739852870904844289, 145003159), (739852533884194816, 3307280981)]","[739852870904844289, 739852533884194816]","[145003159, 3307280981]",2,No airlines involved
105790,"[(739852554239102976, 1577362050), (739841412724854784, 1577362050)]","[739852554239102976, 739841412724854784]","[1577362050, 1577362050]",2,No airlines involved
105801,"[(739852325888614400, 1615278360), (739813232253259776, 730017197444206592)]","[739852325888614400, 739813232253259776]","[1615278360, 730017197444206592]",2,No airlines involved
105868,"[(739851267028221952, 205189357), (739845384323883008, 84145196)]","[739851267028221952, 739845384323883008]","[205189357, 84145196]",2,No airlines involved
105885,"[(739851034630180865, 253340062), (739848832477978624, 2168575232)]","[739851034630180865, 739848832477978624]","[253340062, 2168575232]",2,SingaporeAir
105906,"[(739850762277261312, 2443969450), (739739257351376896, 2443969450)]","[739850762277261312, 739739257351376896]","[2443969450, 2443969450]",2,No airlines involved
105930,"[(739850310118739968, 2821423781), (739850122641702912, 2821423781)]","[739850310118739968, 739850122641702912]","[2821423781, 2821423781]",2,No airlines involved
105949,"[(739850168099602432, 30209565), (739849395500396544, 22536055)]","[739850168099602432, 739849395500396544]","[30209565, 22536055]",2,AmericanAir
105959,"[(739850028240490502, 190407651), (739845958058577920, 190407651)]","[739850028240490502, 739845958058577920]","[190407651, 190407651]",2,No airlines involved
106066,"[(739848593314549760, 33921605), (739825473161723904, 186470618)]","[739848593314549760, 739825473161723904]","[33921605, 186470618]",2,No airlines involved
106081,"[(739848362095194112, 2148418247), (739847987694862336, 891402013)]","[739848362095194112, 739847987694862336]","[2148418247, 891402013]",2,No airlines involved
106115,"[(739847820413390848, 19529078), (739833955441070080, 19529078), (739832476781182976, 19529078), (739826270419222528, 19529078)]","[739847820413390848, 739833955441070080, 739832476781182976, 739826270419222528]","[19529078, 19529078, 19529078, 19529078]",4,No airlines involved
106217,"[(739846516307820544, 1710379722), (739846345255747584, 14573900)]","[739846516307820544, 739846345255747584]","[1710379722, 14573900]",2,No airlines involved
106218,"[(739846512935612416, 291056154), (739846174849519616, 145003159)]","[739846512935612416, 739846174849519616]","[291056154, 145003159]",2,No airlines involved
106228,"[(739846352105017344, 570693830), (739845853813309440, 570693830), (739845674523561984, 570693830)]","[739846352105017344, 739845853813309440, 739845674523561984]","[570693830, 570693830, 570693830]",3,No airlines involved
106229,"[(739846325764796416, 573940472), (739842233428529152, 15167870)]","[739846325764796416, 739842233428529152]","[573940472, 15167870]",2,No airlines involved
106236,"[(739846227571945476, 54783895), (739845593586012160, 73275678)]","[739846227571945476, 739845593586012160]","[54783895, 73275678]",2,No airlines involved
106239,"[(739846186174144513, 72849982), (739846065558556672, 347781974), (739845793037848576, 72849982)]","[739846186174144513, 739846065558556672, 739845793037848576]","[72849982, 347781974, 72849982]",3,No airlines involved
106273,"[(739845523000164352, 296724689), (739839901101903872, 19529078), (739830631169953792, 296724689)]","[739845523000164352, 739839901101903872, 739830631169953792]","[296724689, 19529078, 296724689]",3,No airlines involved
106274,"[(739845519766396928, 234934013), (739845326899695616, 124476322)]","[739845519766396928, 739845326899695616]","[234934013, 124476322]",2,Lufthansa
106338,"[(739844798379593729, 279124086), (739692354991497216, 6575472)]","[739844798379593729, 739692354991497216]","[279124086, 6575472]",2,No airlines involved
106446,"[(739843435239067648, 20823928), (739842111219085312, 2886026423)]","[739843435239067648, 739842111219085312]","[20823928, 2886026423]",2,No airlines involved
106483,"[(739842849487880192, 54416811), (739841939290378240, 54416811)]","[739842849487880192, 739841939290378240]","[54416811, 54416811]",2,No airlines involved
106501,"[(739842693321396224, 1337011070), (739841583453999104, 3238636085)]","[739842693321396224, 739841583453999104]","[1337011070, 3238636085]",2,No airlines involved
106531,"[(739842362147475457, 17909815), (739841723845750784, 17909815)]","[739842362147475457, 739841723845750784]","[17909815, 17909815]",2,No airlines involved
106723,"[(739841243308560388, 303905728), (739833040113926144, 95709638), (739798042195447808, 303905728)]","[739841243308560388, 739833040113926144, 739798042195447808]","[303905728, 95709638, 303905728]",3,No airlines involved
